001110000011000000000000010000001000001000010000000001000000001100001000000000000001010000100000000000010010000000000001000100001000000000000000000001000001000000010000000001000010000000001100100000000000001 -> 110010000010000000000110111010010000111100010011001100101101101111000000000000000010011000000000100100000000
010001010001000000000010000001000000001000000000000000010000000000110011000011010001001100000110000001001100000010001000000000001000100010110000000100000000000001101000000010001000001110000000000000000100001 -> 001111110010001101111111101000011001111000000001111100111111001111101010001000000000000000111000000010000001
011100100000100000000000000000000010000010001000000010000100001000001000010100010101010000000001000001000111110100000000001000000000010100000100100000010100000000010001000111010000111111000011111100001111101 -> 111100001101000010000001110110100110000100000100000000111111000000100011111100011111100001111110001111001000
000001100000000000000000000100000000000000000100000000000000001000000000001000010100000000000001100001000100000000001000000000000000000001000000000100000000000100000001000000000000001001100001000000010100000 -> 010001111111000011111111100001010101110111111001111100111111001111000010001010000001000011001000000000001000
000001100000000000000000000100000000000000000100000000000000001000000000001000010100000000000001100001000100000000001000000000000000000001000000000100000000000100000001000000000000001001100001000000010100011 -> 010001111111000011111111100001010100110111100101001000111111001111000010001010000001000011001000000000001000
122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222221222222212222222222222222222222222222222222222222222112
022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222200222222202222222222222222222222222222222222222222222002
212222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222121121222222122222222222222222222222222222222222222222
221120222222222222222222222222222222222222222222222220222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000022222220000002222222222222222222222 -> 222222222222222220000220000222022022222222222222222222222222022222222022222222222222222222000000222220002222
220120222222222222222222222222222222222222222222222220222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000022222220000002222222222222222222222 -> 222222222222222221111221111222122122222222222222222222222222022222222022222222222222222222000000222220002222
221020222222222222222222222222222222222222222222222220222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000022222220000002222222222222222222222 -> 222222222222222221111221111222122122222222222222222222222222022222222022222222222222222222000000222220002222
222212222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222202202222222222202222222222222222222222222222222222222
222221222222222200002000000002000010000010001000222221000100222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222211110101111110111111111011111111101111122 -> 222222222222222222222212222222222222212222222222222222222222122222211121111101111111101111111110111101011222
222220112222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222220022222222222222222 -> 222222222222222222222222222222222222222222222122222222222222222222222222222222222222200222222222222222222222
221120011002000022222222222220222222222222222222200012222222001001221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
222220222102220022222201112220222222001202222222222222222222202222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222
222220222212221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222220122222 -> 222202222222222222222222222222222222222222222222222222222222222222222222221022222222222222222222222222222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111122222222212222222222222222222222220 -> 220222222222001122222120000222212021222222222221111222222222122222222122222222222222222222222122222221112222
222220222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222202 -> 222222222222222222222222222222222222222222222222222122222222222222222222222222222222222212222222222222222222
221120100002110022222222222220222222222222222222200002222222001001221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
221120100112000122222221112220222222222222222222200002222222001000221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
222220222002220022222202212221222222002202222222222222222222202222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222
222020000000120000002001110000110111001101000000111112000001211111221121122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202222222022222222222222222222222222222220 -> 222222222222222222222222222222221221202222222222112222222222222222222222222222222222222222222222222222222222
222020000000120000002001110000100111001101000000111112000001211111221121122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202222222022222222222222222222222222222220 -> 222222222222222222222212222222221221212222222222112222222222222222222222222222222222222222222222222222222222
222220000000120000002201110000200111001102000000011112000002211111222222222222222222222222222212222221112222222200000222222222220002222222222222222222222222222222222222111122221111111112222211111211112222220 -> 222222222222222222222222222222220220222222222222002222222222222222211122222211121111122222111111112221112222
221120100012000022222222222220222222222222222222200002222222111000221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
221120100002000022222222222220222222222222222222200002222222001000221010122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222020222222222222222222222222222222222222222222222222222222222222222222222
221120100002000022222222222220222222222222222222200002222222001000221000122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221
202222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222020222222222222222222222222222222222222222222222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222212111122022222212222222222222222222222221 -> 222222222222222222222220000222222021222222222222112222222222122222222122222222222222222222222122222221112222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202111122122222212222222222222222222222221 -> 222222222222222222222220000222222021222222222222112222222222122222222122222222222222222222222122222221112222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222
222220222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222212 -> 222222222222222222222222222222222222222222222222222022222222222222222222222222222222222212222222222222222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202111122022222212222222222222222222222221 -> 222222222222222222222220000222222020222222222222002222222222122222222122222222222222222222222122222221112222
202222222222222222222222222222222222222222222222222222222222222222102222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222121222222222222222222222222222222222222222222222222222
202222222222222222222222222222222222222222222222222222222222222222012222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222121222222222222222222222222222222222222222222222222222
202222222222222222222222222222222222222222222222222222222222222222112222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222020222222222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222202222222221222222222222222122222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222220222222222222222122222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222221222222222222222022222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222221222222222222222122222222220222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222221222222222222222122222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222220222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222202222222222222222222222222222222221222222222222222222222222222222222222222222212222222222212222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222220222222222222222222222222222222222222222222212222222222212222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222221222222222222222222222222222222222222222222202222222222212222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222221222222222222222222222222222222222222222222212222222222202222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222221222222222222222222222222222222222222222222212222222222212222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222220222222222222222222222222222222222222222222

List of Undetected Faults:
Gate 278(536) (PO)  - input0 (278(536)), S_A_0
Gate 3597(2841) (AND) - input0 ([12498]), S_A_1
Gate 3600(2838) (AND) - output, S_A_0
Gate [12790] (INV) - output, S_A_1
Gate 4624(2829) (AND) - output, S_A_1
Gate 4624(2829) (AND) - output, S_A_0
Gate 4624(2829) (AND) - input1 ([12813]), S_A_1
Gate 4624(2829) (AND) - input0 ([12448]), S_A_1
Gate 4627(2827) (AND) - output, S_A_0
Gate 3606(2966) (AND) - output, S_A_0
Gate 3606(2966) (AND) - input1 ([13103]), S_A_1
Gate [6287] (NAND)- output, S_A_1
Gate 1310(2887) (AND) - output, S_A_1
Gate 1310(2887) (AND) - output, S_A_0
Gate 1310(2887) (AND) - input1 ([12944]), S_A_1
Gate 1310(2887) (AND) - input0 ([12622]), S_A_1
Gate 1313(2886) (AND) - output, S_A_0
Gate 1325(2848) (AND) - input1 ([12847]), S_A_1
Gate 1322(2847) (AND) - output, S_A_1
Gate 1322(2847) (AND) - input1 ([12849]), S_A_1
Gate 1322(2847) (AND) - input0 ([12504]), S_A_1
Gate 4276(2967) (AND) - output, S_A_0
Gate 4276(2967) (AND) - input1 ([13101]), S_A_1
Gate 4282(2983) (AND) - output, S_A_0
Gate 4279(2982) (AND) - output, S_A_1
Gate 4279(2982) (AND) - output, S_A_0
Gate 4279(2982) (AND) - input1 ([13144]), S_A_1
Gate 4279(2982) (AND) - input0 ([12926]), S_A_1
Gate [12939] (INV) - output, S_A_1
Gate 4288(2846) (AND) - input1 ([12843]), S_A_1
Gate 4285(2845) (AND) - output, S_A_1
Gate 4285(2845) (AND) - input1 ([12845]), S_A_1
Gate 4285(2845) (AND) - input0 ([12500]), S_A_1
Gate 1319(2883) (AND) - output, S_A_0
Gate 1319(2883) (AND) - input0 ([12610]), S_A_1
Gate [6515] (NAND)- output, S_A_1
Gate [6515] (NAND)- input1 ([13041]), S_A_1
Gate [13039] (OR)  - input0 ([10643]), S_A_0
Gate [12796] (NAND)- input0 ([6510]), S_A_1
Gate [5677] (NAND)- input1 ([5287]), S_A_1
Gate [5710] (NAND)- output, S_A_1
Gate [5710] (NAND)- input1 ([12204]), S_A_1
Gate [5710] (NAND)- input0 ([12153]), S_A_1
Gate [5750] (OR)  - output, S_A_1
Gate [5750] (OR)  - output, S_A_0
Gate [5750] (OR)  - input1 ([5749]), S_A_0
Gate [5750] (OR)  - input0 ([5729]), S_A_0
Gate [12382] (INV) - output, S_A_1
Gate [12382] (INV) - output, S_A_0
Gate [6554] (NAND)- input1 ([13190]), S_A_1
Gate [13188] (OR)  - input0 ([11335]), S_A_0
Gate [12956] (NAND)- output, S_A_1
Gate [12956] (NAND)- input0 ([6549]), S_A_1
Gate [13378] (NAND)- input0 ([12964]), S_A_1
Gate [5659] (NAND)- input1 ([4921]), S_A_1
Gate [12715] (INV) - output, S_A_0
Gate 2563(2756) (NOR) - output, S_A_0
Gate 2563(2756) (NOR) - input1 ([5749]), S_A_0
Gate 2563(2756) (NOR) - input0 ([5522]), S_A_0
Gate [13225] (OR)  - input1 ([5762]), S_A_0
Gate [13644] (OR)  - output, S_A_1
Gate [13644] (OR)  - input0 ([6580]), S_A_0
Gate [13562] (NAND)- output, S_A_1
Gate [13562] (NAND)- input1 ([6581]), S_A_1
Gate [6569] (NAND)- input1 ([13275]), S_A_1
Gate [13062] (NAND)- input0 ([6625]), S_A_1
Gate [12818] (OR)  - input0 ([9251]), S_A_0
Gate [6622] (NAND)- output, S_A_1
Gate [12440] (INV) - output, S_A_0
Gate [13064] (OR)  - output, S_A_1
Gate [13064] (OR)  - input1 ([6609]), S_A_0
Gate [12820] (NAND)- output, S_A_1
Gate [12820] (NAND)- input0 ([6604]), S_A_1
Gate [13572] (OR)  - output, S_A_1
Gate [13572] (OR)  - input1 ([6646]), S_A_0
Gate [13450] (NAND)- input1 ([9286]), S_A_1
Gate [6128] (NAND)- input1 ([3623]), S_A_1
Gate [6641] (NAND)- output, S_A_0
Gate [6641] (NAND)- input1 ([13070]), S_A_1
Gate [6641] (NAND)- input0 ([12826]), S_A_1
Gate [13081] (NAND)- output, S_A_0
Gate [13081] (NAND)- input1 ([9328]), S_A_1
Gate [13081] (NAND)- input0 ([6687]), S_A_1
Gate [12837] (OR)  - output, S_A_0
Gate [12837] (OR)  - input1 ([6687]), S_A_0
Gate [12837] (OR)  - input0 ([9328]), S_A_0
Gate [6684] (NAND)- input1 ([1023]), S_A_1
Gate [12491] (INV) - output, S_A_1
Gate [13083] (OR)  - output, S_A_1
Gate [13083] (OR)  - input1 ([6671]), S_A_0
Gate [12839] (NAND)- output, S_A_1
Gate [12839] (NAND)- input0 ([6666]), S_A_1
Gate [12638] (INV) - output, S_A_0
Gate [6455] (OR)  - output, S_A_1
Gate [6455] (OR)  - output, S_A_0
Gate [6455] (OR)  - input1 ([6161]), S_A_0
Gate [6455] (OR)  - input0 ([6076]), S_A_0
Gate [6178] (OR)  - output, S_A_1
Gate [6178] (OR)  - output, S_A_0
Gate [6178] (OR)  - input1 ([6177]), S_A_0
Gate [6178] (OR)  - input0 ([6168]), S_A_0
Gate [12366] (INV) - output, S_A_1
Gate [12366] (INV) - output, S_A_0
Gate [13714] (OR)  - output, S_A_1
Gate [13714] (OR)  - input0 ([6715]), S_A_0
Gate [13605] (NAND)- output, S_A_1
Gate [13605] (NAND)- input1 ([6716]), S_A_1
Gate [6110] (NAND)- input1 ([3361]), S_A_1
Gate [6705] (NAND)- output, S_A_1
Gate [13207] (NAND)- output, S_A_1
Gate [13207] (NAND)- output, S_A_0
Gate [13207] (NAND)- input1 ([9898]), S_A_1
Gate [13207] (NAND)- input0 ([6760]), S_A_1
Gate [12976] (OR)  - output, S_A_0
Gate [12976] (OR)  - input1 ([6760]), S_A_0
Gate [12976] (OR)  - input0 ([9898]), S_A_0
Gate [6757] (NAND)- input1 ([691]), S_A_1
Gate [12702] (INV) - output, S_A_0
Gate [13209] (OR)  - output, S_A_1
Gate [13209] (OR)  - output, S_A_0
Gate [13209] (OR)  - input1 ([6744]), S_A_0
Gate [13209] (OR)  - input0 ([6739]), S_A_0
Gate [12978] (NAND)- output, S_A_0
Gate [12978] (NAND)- input1 ([6744]), S_A_1
Gate [12978] (NAND)- input0 ([6739]), S_A_1
Gate [13219] (OR)  - output, S_A_1
Gate [13219] (OR)  - output, S_A_0
Gate [13219] (OR)  - input1 ([6190]), S_A_0
Gate [13219] (OR)  - input0 ([12263]), S_A_0
Gate 2806(2755) (NOR) - output, S_A_1
Gate 2806(2755) (NOR) - output, S_A_0
Gate 2806(2755) (NOR) - input1 ([6177]), S_A_0
Gate 2806(2755) (NOR) - input0 ([5522]), S_A_0
Gate [12720] (INV) - output, S_A_1
Gate [12720] (INV) - output, S_A_0
Gate [12767] (INV) - output, S_A_1
Gate [12767] (INV) - output, S_A_0
Gate [6784] (NAND)- input0 ([454]), S_A_1
Gate [6787] (NAND)- output, S_A_1
Gate [6204] (NAND)- output, S_A_1
Gate [6204] (NAND)- input1 ([3219]), S_A_1
Gate [13734] (OR)  - output, S_A_1
Gate [13734] (OR)  - output, S_A_0
Gate [13734] (OR)  - input1 ([6774]), S_A_0
Gate [13734] (OR)  - input0 ([6772]), S_A_0
Gate [13630] (NAND)- output, S_A_0
Gate [13630] (NAND)- input1 ([6774]), S_A_1
Gate [13630] (NAND)- input0 ([6772]), S_A_1
Gate [13350] (NAND)- input0 ([6831]), S_A_1
Gate [13149] (OR)  - input0 ([10464]), S_A_0
Gate [6807] (OR)  - output, S_A_1
Gate [6807] (OR)  - input1 ([6806]), S_A_0
Gate [13027] (INV) - output, S_A_0
Gate [6815] (NAND)- output, S_A_1
Gate [6815] (NAND)- input0 ([262]), S_A_1
Gate [5559] (OR)  - output, S_A_1
Gate [5559] (OR)  - output, S_A_0
Gate [5559] (OR)  - input1 ([5558]), S_A_0
Gate [5559] (OR)  - input0 ([5536]), S_A_0
Gate [5808] (OR)  - input1 ([5807]), S_A_0
Gate [5808] (OR)  - input0 ([5784]), S_A_0
Gate [6059] (OR)  - output, S_A_1
Gate [6059] (OR)  - output, S_A_0
Gate [6059] (OR)  - input1 ([6058]), S_A_0
Gate [6059] (OR)  - input0 ([6049]), S_A_0
Gate 2522(2550) (NOR) - output, S_A_0
Gate 2522(2550) (NOR) - input1 ([6215]), S_A_0
Gate 2522(2550) (NOR) - input0 ([6214]), S_A_0
Gate 396(2941) (AND) - output, S_A_0
Gate [13223] (NAND)- output, S_A_0
Gate [13223] (NAND)- input1 ([6236]), S_A_1
Gate [13223] (NAND)- input0 ([5723]), S_A_1
Gate [12990] (OR)  - output, S_A_1
Gate [12990] (OR)  - output, S_A_0
Gate [12990] (OR)  - input1 ([6236]), S_A_0
Gate [12990] (OR)  - input0 ([5723]), S_A_0
Gate [6233] (NAND)- input0 ([3042]), S_A_1
Gate [6241] (NAND)- output, S_A_1
Gate [6241] (NAND)- input1 ([13227]), S_A_1
Gate [13002] (NAND)- output, S_A_1
Gate [4521] (AND) - input0 ([11897]), S_A_1
Gate 3028(2372) (NOR) - output, S_A_1
Gate 3028(2372) (NOR) - output, S_A_0
Gate 3028(2372) (NOR) - input1 ([5940]), S_A_0
Gate 3028(2372) (NOR) - input0 ([5934]), S_A_0
Gate [11858] (NAND)- output, S_A_1
Gate [11858] (NAND)- output, S_A_0
Gate [11858] (NAND)- input1 ([4299]), S_A_1
Gate [11858] (NAND)- input0 ([4304]), S_A_1
Gate [4296] (AND) - output, S_A_1
Gate [4296] (AND) - output, S_A_0
Gate [4296] (AND) - input1 ([4295]), S_A_1
Gate [4296] (AND) - input0 ([11814]), S_A_1
Gate [5851] (NAND)- output, S_A_0
Gate [5851] (NAND)- input1 ([4025]), S_A_1
Gate [5851] (NAND)- input0 ([4030]), S_A_1
Gate 3142(2478) (NOR) - output, S_A_0
Gate 3142(2478) (NOR) - input0 ([5903]), S_A_0
Gate [4048] (NOR) - output, S_A_1
Gate [4048] (NOR) - input1 ([5896]), S_A_0
Gate [4048] (NOR) - input0 (3140(2494)), S_A_0
Gate [5961] (NAND)- output, S_A_0
Gate [5961] (NAND)- input1 ([3775]), S_A_1
Gate [5961] (NAND)- input0 ([3780]), S_A_1
Gate [12511] (INV) - output, S_A_1
Gate 4375(2521) (NOR) - input0 ([6030]), S_A_0
Gate [6025] (NAND)- output, S_A_0
Gate [6025] (NAND)- input1 ([3797]), S_A_1
Gate [6025] (NAND)- input0 ([12564]), S_A_1
Gate [6007] (NAND)- output, S_A_0
Gate [6007] (NAND)- input1 ([3753]), S_A_1
Gate [6007] (NAND)- input0 ([3758]), S_A_1
Gate [6019] (NAND)- output, S_A_0
Gate [6019] (NAND)- input1 ([12515]), S_A_1
Gate [6019] (NAND)- input0 ([12508]), S_A_1
Gate [4177] (NOR) - input0 (3130(2513)), S_A_0
Gate [6357] (NAND)- output, S_A_0
Gate [6357] (NAND)- input1 ([12921]), S_A_1
Gate [6357] (NAND)- input0 ([12919]), S_A_1
Gate [13126] (OR)  - output, S_A_1
Gate [13126] (OR)  - input1 ([6368]), S_A_0
Gate [13124] (OR)  - output, S_A_1
Gate [13124] (OR)  - input1 ([6365]), S_A_0
Gate [13124] (OR)  - input0 ([6358]), S_A_0
Gate [6342] (NAND)- input1 ([12917]), S_A_1
Gate [13120] (OR)  - output, S_A_1
Gate [13120] (OR)  - output, S_A_0
Gate [13120] (OR)  - input1 ([6352]), S_A_0
Gate [13120] (OR)  - input0 ([6345]), S_A_0
Gate [12897] (OR)  - output, S_A_0
Gate [12897] (OR)  - input1 ([6348]), S_A_0
Gate [12897] (OR)  - input0 ([6345]), S_A_0
Gate [12832] (OR)  - output, S_A_1
Gate [12832] (OR)  - output, S_A_0
Gate [12832] (OR)  - input1 ([6336]), S_A_0
Gate [12832] (OR)  - input0 ([6329]), S_A_0
Gate [12485] (OR)  - output, S_A_0
Gate [12485] (OR)  - input1 ([6332]), S_A_0
Gate [12485] (OR)  - input0 ([6329]), S_A_0
Gate [6311] (NAND)- output, S_A_0
Gate [6311] (NAND)- input1 ([12417]), S_A_1
Gate [6311] (NAND)- input0 ([12346]), S_A_1
Gate [12813] (OR)  - output, S_A_1
Gate [12813] (OR)  - output, S_A_0
Gate [12813] (OR)  - input1 ([6321]), S_A_0
Gate [12813] (OR)  - input0 ([6314]), S_A_0
Gate [12425] (OR)  - output, S_A_0
Gate [12425] (OR)  - input1 ([6317]), S_A_0
Gate [12425] (OR)  - input0 ([6314]), S_A_0
Gate 3603(2969) (AND) - output, S_A_1
Gate 3603(2969) (AND) - output, S_A_0
Gate 3603(2969) (AND) - input1 ([13105]), S_A_1
Gate 3603(2969) (AND) - input0 ([12883]), S_A_1
Gate [13103] (OR)  - output, S_A_1
Gate [13103] (OR)  - output, S_A_0
Gate [13103] (OR)  - input1 ([6302]), S_A_0
Gate [13103] (OR)  - input0 ([6295]), S_A_0
Gate [12865] (OR)  - output, S_A_0
Gate [12865] (OR)  - input1 ([6301]), S_A_0
Gate [12865] (OR)  - input0 ([6295]), S_A_0
Gate [6278] (NAND)- input1 ([12861]), S_A_1
Gate [6290] (NAND)- output, S_A_1
Gate [6290] (NAND)- output, S_A_0
Gate [6290] (NAND)- input1 ([13142]), S_A_1
Gate [6290] (NAND)- input0 ([12930]), S_A_1
Gate [13136] (OR)  - output, S_A_0
Gate [13136] (OR)  - input1 ([6286]), S_A_0
Gate [13136] (OR)  - input0 ([6279]), S_A_0
Gate [12888] (OR)  - output, S_A_0
Gate [12888] (OR)  - input1 ([6285]), S_A_0
Gate [12888] (OR)  - input0 ([6279]), S_A_0
Gate [12944] (OR)  - output, S_A_1
Gate [12944] (OR)  - output, S_A_0
Gate [12944] (OR)  - input1 ([6272]), S_A_0
Gate [12944] (OR)  - input0 ([6265]), S_A_0
Gate [12620] (OR)  - output, S_A_0
Gate [12620] (OR)  - input1 ([6268]), S_A_0
Gate [12620] (OR)  - input0 ([6265]), S_A_0
Gate [6246] (NAND)- input1 ([12618]), S_A_1
Gate [12847] (OR)  - output, S_A_1
Gate [12847] (OR)  - input1 ([6257]), S_A_0
Gate [12849] (OR)  - output, S_A_1
Gate [12849] (OR)  - input1 ([6254]), S_A_0
Gate [12849] (OR)  - input0 ([6247]), S_A_0
Gate 4273(2968) (NOR) - output, S_A_1
Gate 4273(2968) (NOR) - output, S_A_0
Gate 4273(2968) (NOR) - input1 (4271(2857)), S_A_0
Gate 4273(2968) (NOR) - input0 (4272(2710)), S_A_0
Gate [13101] (OR)  - output, S_A_1
Gate [13101] (OR)  - output, S_A_0
Gate [13101] (OR)  - input1 ([6429]), S_A_0
Gate [13101] (OR)  - input0 ([6423]), S_A_0
Gate [12879] (OR)  - output, S_A_0
Gate [12879] (OR)  - input1 ([6428]), S_A_0
Gate [12879] (OR)  - input0 ([6423]), S_A_0
Gate [6407] (NAND)- input1 ([12863]), S_A_1
Gate [13134] (OR)  - output, S_A_0
Gate [13134] (OR)  - input1 ([6417]), S_A_0
Gate [13134] (OR)  - input0 ([6408]), S_A_0
Gate [13144] (OR)  - output, S_A_1
Gate [13144] (OR)  - output, S_A_0
Gate [13144] (OR)  - input1 ([6414]), S_A_0
Gate [13144] (OR)  - input0 ([6408]), S_A_0
Gate [6391] (NAND)- output, S_A_0
Gate [6391] (NAND)- input1 ([12614]), S_A_1
Gate [6391] (NAND)- input0 ([12612]), S_A_1
Gate [12843] (OR)  - output, S_A_1
Gate [12843] (OR)  - input1 ([6401]), S_A_0
Gate [12845] (OR)  - output, S_A_1
Gate [12845] (OR)  - input1 ([6398]), S_A_0
Gate [12845] (OR)  - input0 ([6392]), S_A_0
Gate [12934] (OR)  - output, S_A_0
Gate [12934] (OR)  - input1 ([6386]), S_A_0
Gate [12934] (OR)  - input0 ([6377]), S_A_0
Gate 1316(2882) (AND) - output, S_A_1
Gate 1316(2882) (AND) - output, S_A_0
Gate 1316(2882) (AND) - input1 ([12936]), S_A_1
Gate 1316(2882) (AND) - input0 ([12608]), S_A_1
Gate [13041] (NAND)- output, S_A_1
Gate [13041] (NAND)- output, S_A_0
Gate [13041] (NAND)- input1 ([6514]), S_A_1
Gate [13041] (NAND)- input0 ([5569]), S_A_1
Gate [12798] (OR)  - output, S_A_0
Gate [12798] (OR)  - input1 ([6514]), S_A_0
Gate [12798] (OR)  - input0 ([5569]), S_A_0
Gate [6519] (NAND)- output, S_A_1
Gate [6519] (NAND)- input1 ([13043]), S_A_1
Gate [13045] (OR)  - input0 ([10661]), S_A_0
Gate [12804] (NAND)- input0 ([6517]), S_A_1
Gate [11792] (INV) - output, S_A_1
Gate [11792] (INV) - output, S_A_0
Gate [5287] (AND) - output, S_A_1
Gate [5287] (AND) - input1 ([11917]), S_A_1
Gate [5287] (AND) - input0 ([11893]), S_A_1
Gate [11869] (INV) - output, S_A_0
Gate 1941(2379) (AND) - input1 ([5207]), S_A_1
Gate [5115] (AND) - input1 ([11852]), S_A_1
Gate [5120] (AND) - input0 ([11812]), S_A_1
Gate [5598] (OR)  - output, S_A_1
Gate [5598] (OR)  - output, S_A_0
